LOG_LIQ,EDUC,LOG_INCOME,HHOUSES,AGE,FINLIT,EMERGSAV,KIDS,MARRIED,OCCAT1,YESFINRISK,LOG_DEBT,SPENDMOR,LATE,LOG_RET_ASSETS,AGE_GROUP,RET_MULTIPLIER,INCOME_RAW_EST,RET_ASSETS_RAW_EST,DEBT_RAW_EST,RET_READY_THRESHOLD,RET_READY
15.032853877243967,12,13.191533016429643,1,69,3,0,0,1,2,1,14.227620871042545,3,0,17.101304607727684,65+,8.0,535807.9909799991,26730200.000000045,1510000.0000000019,4286463.927839993,1
7.048386408721883,8,11.144457783705516,1,61,0,0,2,1,1,0,11.429554725537322,5,0,7.048386408721883,60-64,6.0,69178.35671300004,1150.0000000000002,92000.00000000007,415070.14027800027,0
8.556606193773073,12,10.569104881654322,0,29,3,1,0,2,2,1,9.305741456739437,5,0,8.556606193773073,Under 30,0.25,38912.825651000036,5200.000000000001,11000.000000000011,9728.206412750009,0
12.539329002463177,14,12.392736165137526,0,72,3,1,0,2,3,0,0.0,4,1,18.00132613679535,65+,8.0,241043.33667000016,65747100.00000011,0.0,1928346.6933600013,1
13.73970992329606,14,13.951585304981757,1,62,3,1,2,1,2,0,13.898012700285909,4,0,15.329978452732348,60-64,6.0,1145766.533100001,4546999.999999997,1086000.000000002,6874599.198600006,0
8.38958706681109,8,11.09644927542817,1,52,2,0,1,2,1,0,11.663076729214897,4,0,11.103467395592086,50-59,4.0,65935.62124200001,66400.00000000004,116199.99999999996,263742.48496800003,0
5.968707559985366,2,10.674462827538376,0,46,1,0,2,1,1,0,8.006700845440367,3,1,5.968707559985366,40-49,2.0,43236.47294599996,390.0,2999.9999999999995,86472.94589199992,0
5.198497031265826,12,11.485380194730258,0,63,2,0,2,1,1,0,12.076595878931464,3,1,5.198497031265826,60-64,6.0,97282.06412800006,180.00000000000006,175710.00000000012,583692.3847680003,0
13.037243301685471,12,12.383727132769591,1,61,3,0,0,1,1,0,0.0,4,0,15.045794469289651,60-64,6.0,238881.5130300001,3422199.999999991,0.0,1433289.0781800007,1
8.594339400592892,8,8.777473893219948,0,20,1,0,0,2,4,0,9.105090961257083,2,0,8.909370405197466,Under 30,0.25,6485.470941899995,7399.999999999995,8999.999999999984,1621.3677354749987,1
8.77971129020447,9,11.496429917961311,0,21,1,0,0,1,1,1,4.394449154672439,2,0,8.77971129020447,Under 30,0.25,98362.9759519998,6500.000000000003,80.00000000000003,24590.74398799995,0
11.06665398721974,13,14.873895092807814,1,65,3,1,0,1,2,0,0.0,4,0,17.55253713620837,65+,8.0,2881710.921799998,41972999.999999985,0.0,23053687.374399982,1
10.373522431293592,12,13.169711043521142,1,70,3,1,0,1,2,0,11.93558195089097,5,0,15.75956198065752,65+,8.0,524242.23446999985,6986999.999999994,152600.0000000001,4193937.875759999,1
6.90875477931522,8,10.596503161315889,0,52,1,0,4,1,2,1,11.211833885608511,5,1,6.90875477931522,50-59,4.0,39993.7374750001,999.9999999999999,73999.99999999983,159974.9499000004,0
10.862856930775358,10,12.370059551652831,1,43,3,1,2,1,1,0,11.703554089007538,5,0,13.740356962413816,40-49,2.0,235638.7775599998,927599.9999999999,121000.00000000003,471277.5551199996,1
12.95749109270188,13,14.785313942513437,1,69,3,1,0,1,2,0,0.0,2,0,17.147143511975226,65+,8.0,2637424.8496999983,27984000.000000034,0.0,21099398.797599986,1
8.853808274977197,6,10.85678052964002,0,68,3,0,0,1,3,0,0.0,1,0,10.261196961231647,65+,8.0,51883.76753500001,28600.000000000022,0.0,415070.1402800001,0
13.531821834802397,13,13.988626544885074,1,64,3,1,0,2,2,0,14.349076255209846,2,0,16.26418544323823,60-64,6.0,1189003.006000001,11572999.999999998,1705000.0000000002,7134018.036000006,1
7.601402334583733,10,10.897601753215405,1,57,3,1,0,1,1,0,11.206142119216048,4,0,7.601402334583733,50-59,4.0,54045.59118200007,2000.0,73580.00000000015,216182.36472800028,0
11.6262630788088,14,10.64914561257346,1,70,2,1,0,2,2,0,0.0,5,0,12.624786269856632,65+,8.0,42155.561122000014,303999.99999999965,0.0,337244.4889760001,0
5.860786223465865,8,9.75820678716859,1,81,3,0,0,2,3,0,0.0,5,0,8.11701408773731,65+,8.0,17294.589178000006,3349.9999999999986,0.0,138356.71342400005,0
9.648659816955297,8,12.253423172919684,0,38,0,1,2,1,1,0,6.90875477931522,1,0,10.389026137075234,30-39,0.75,209696.89378999965,32499.99999999997,999.9999999999999,157272.67034249974,0
13.270785106659046,8,14.264879718520945,1,80,3,1,0,1,2,0,0.0,2,0,17.556935046462268,65+,8.0,1567322.144300004,42158000.00000004,0.0,12538577.154400032,1
11.48247656671073,12,11.853101811967846,1,80,3,1,0,2,2,0,8.699681400989514,1,0,14.299787462639484,65+,8.0,140518.53706999996,1623000.0000000012,6000.000000000005,1124148.2965599997,1
10.829748417047592,8,11.507358877993518,1,77,3,0,0,1,3,0,11.58989576532275,1,0,13.76474449298792,65+,8.0,99443.88777600005,950499.9999999981,108000.00000000001,795551.1022080004,1
5.087596335232384,13,11.20508155522288,0,60,3,0,0,2,1,0,11.103467395592086,5,1,12.418203782179829,60-64,6.0,73502.00400800005,247261.00000000044,66400.00000000004,441012.0240480003,0
7.550135342488429,8,11.175229004346514,0,38,2,0,1,1,1,0,7.824445930877619,4,1,10.16203685698089,30-39,0.75,71340.18036100005,25899.99999999999,2500.0000000000005,53505.135270750034,0
10.02751770095298,14,10.74678187553037,0,67,3,0,1,1,1,0,10.819798284210286,2,0,10.112167001239516,65+,8.0,46479.20841700003,24640.000000000025,50000.000000000015,371833.66733600025,0
7.00397413672268,2,11.883406949070103,1,40,2,0,4,1,4,0,11.81066429825487,3,0,7.00397413672268,40-49,2.0,144842.18437000012,1099.9999999999998,134680.0,289684.36874000024,0
9.936487030799237,12,10.91740401772286,0,69,3,1,0,2,1,0,10.491301994830229,3,0,9.970725551801806,65+,8.0,55126.503006,21390.000000000015,35999.99999999998,441012.024048,0
7.8636512654486515,12,10.674462827538376,0,25,3,0,0,2,1,0,10.743998145734295,2,0,8.434028950155469,Under 30,0.25,43236.47294599996,4600.0,46349.999999999956,10809.11823649999,0
0.6931471805599453,8,11.028627743384128,0,40,2,0,1,1,1,0,10.629126124296002,5,1,0.6931471805599453,40-49,2.0,61611.973947999984,1.0,41319.999999999985,123223.94789599997,0
7.333676395657684,7,10.35288797609956,0,26,2,0,3,1,1,0,8.160803920954665,2,1,7.333676395657684,Under 30,0.25,31346.442886000004,1530.0000000000005,3499.9999999999977,7836.610721500001,0
5.198497031265826,2,9.6246836542707,1,83,0,0,0,1,3,0,0.0,3,0,5.198497031265826,65+,8.0,15132.765531000001,180.00000000000006,0.0,121062.12424800001,0
0.0,6,9.6246836542707,0,62,2,0,0,2,3,0,0.0,1,0,0.0,60-64,6.0,15132.765531000001,0.0,0.0,90796.59318600001,0
9.55044884660634,9,11.30306069379871,1,43,3,1,0,2,1,0,12.445093483000798,4,1,10.788308256940796,40-49,2.0,81068.38677399996,48450.00000000006,254000.0000000002,162136.7735479999,0
13.169248871698304,10,14.170947961505677,1,60,1,1,0,1,2,0,0.0,2,0,15.961792773480951,60-64,6.0,1426803.607200003,8552999.99999999,0.0,8560821.643200018,0
8.748463629942055,12,11.273288908229832,1,72,3,1,0,1,2,0,9.680406499268877,2,0,12.939163835294044,65+,8.0,78690.38076200004,416300.000000001,16000.00000000003,629523.0460960004,0
12.965711906537503,12,13.782384997019546,1,74,3,1,0,1,2,0,11.141876276228,5,0,15.318142688624215,65+,8.0,967416.0821599995,4493500.000000004,68999.99999999997,7739328.657279996,0
10.043292972227004,12,12.002846208646966,1,60,2,0,0,1,3,0,13.169248871698304,5,0,13.419502094509864,60-64,6.0,163217.68536999988,673000.0000000016,523999.9999999997,979306.1122199993,0
7.741099090035366,12,11.159961747859198,0,55,0,0,0,2,1,0,9.942756341456828,4,0,12.889929302516244,50-59,4.0,70259.268537,396299.999999999,20800.000000000004,281037.074148,1
5.25227342804663,9,9.818828007928497,1,23,2,0,0,2,1,0,12.226419242495082,3,1,7.107425474110705,Under 30,0.25,18375.50100200004,1219.9999999999998,204110.0000000001,4593.87525050001,0
9.37169362233394,9,11.355019808159389,1,55,3,1,1,2,1,0,11.934270483892943,2,0,12.662709207270272,50-59,4.0,85392.03406799996,315749.9999999999,152399.99999999968,341568.13627199986,0
6.580639137284949,6,9.470543987306163,1,75,2,0,0,2,3,0,10.34177474101152,4,0,7.908754738783246,65+,8.0,12970.941883999983,2719.9999999999995,31000.000000000015,103767.53507199987,0
14.411045460924983,14,12.526827418238932,1,44,3,0,0,1,2,0,14.774861162440564,4,0,16.44350701244313,40-49,2.0,275632.5150300001,13846000.00000002,2609999.9999999963,551265.0300600003,1
11.010415172807951,13,12.546245434332969,1,56,2,1,0,1,1,0,13.46169010750836,4,0,15.080343532833451,50-59,4.0,281037.07415000035,3542499.9999999916,702000.0000000016,1124148.2966000014,1
9.807031716718498,13,11.629960039799675,0,26,3,1,0,1,1,0,9.90353755128617,4,0,11.333332183047432,Under 30,0.25,112414.82966000008,83559.99999999993,20000.000000000015,28103.70741500002,1
17.126454987130572,12,15.962706846689562,1,72,3,1,0,1,2,0,0.0,3,0,18.071747200755407,65+,8.0,8560821.643300002,70544000.00000009,0.0,68486573.14640002,1
15.608935472900727,14,19.328913500167303,1,85,3,0,0,1,2,0,15.24582204373536,5,0,21.316866678385427,65+,8.0,247993599.69999963,1810496000.0000014,4180000.000000002,1983948797.599997,0
5.017279836814924,12,10.540934738927314,0,27,2,0,0,2,1,0,9.65509029374725,4,0,5.017279836814924,Under 30,0.25,37831.91382800001,150.0,15600.00000000001,9457.978457000003,0
8.699681400989514,10,11.813881383532228,0,36,3,0,2,1,1,0,9.90353755128617,4,0,8.699681400989514,30-39,0.75,135113.97795999993,6000.000000000005,20000.000000000015,101335.48346999995,0
8.33110454805304,8,11.190266672490848,1,58,2,0,1,1,1,0,10.803669227477098,4,0,8.33110454805304,50-59,4.0,72421.09218400005,4150.000000000002,49200.00000000002,289684.3687360002,0
7.0909098220799835,8,9.875983398597374,0,33,1,0,2,2,2,0,8.922791623969637,2,1,7.0909098220799835,30-39,0.75,19456.412826000007,1200.0,7500.0000000000055,14592.309619500005,0
8.169336395928386,10,11.28963784015293,1,52,3,1,2,1,1,0,12.031903765172496,4,0,9.37169362233394,50-59,4.0,79987.47494999996,11749.999999999984,168030.00000000003,319949.89979999984,0
5.996452088619021,6,10.99291025098136,1,60,1,0,1,1,4,0,10.292179440058462,5,0,5.996452088619021,60-64,6.0,59450.15030100008,401.0,29500.000000000007,356700.9018060005,0
13.475751726401857,12,14.596413493470822,1,52,3,1,0,1,2,0,14.408837955728044,4,0,15.991618404948984,50-59,4.0,2183441.8837999995,8811941.000000006,1810000.0000000012,8733767.535199998,1
12.683023958628754,14,0.0,1,52,3,1,1,1,2,1,15.004877514314805,3,0,15.800673150438689,50-59,4.0,0.0,7280229.999999996,3284999.9999999995,0.0,1
9.852246888342531,12,11.248253152234346,1,27,2,0,0,2,1,0,11.9518317965971,1,0,10.985309671896765,Under 30,0.25,76744.73947899997,59000.00000000007,155099.99999999974,19186.18486974999,1
7.783640596221253,9,10.076644749570695,0,59,2,0,0,1,3,0,0.0,2,0,8.497194544909547,50-59,4.0,23780.060119999976,4899.999999999998,0.0,95120.2404799999,0
9.546884034617923,8,11.175229004346514,1,75,3,0,0,1,1,1,12.90034669093937,2,0,11.070241239179373,65+,8.0,71340.18036100005,64229.99999999998,400449.9999999998,570721.4428880004,0
10.1145990076265,10,11.969173203349216,1,71,3,0,1,1,1,0,11.002116507732016,5,0,13.135676365016424,65+,8.0,157813.12625000012,506699.9999999996,59999.99999999991,1262505.010000001,0
10.118639253920785,14,12.283882237332367,1,61,2,1,2,1,2,0,11.31448672129398,3,0,12.406565597924237,60-64,6.0,216182.3647299995,244400.0000000006,81999.99999999985,1297094.188379997,0
7.783640596221253,13,10.451325058234776,0,54,2,1,0,2,1,0,9.76428295481558,5,0,8.216358332386156,50-59,4.0,34589.17835700002,3699.999999999998,17400.000000000015,138356.71342800008,0
9.39274525863144,9,12.150351505528926,1,69,3,0,0,1,3,0,11.53273789613992,5,0,12.452155077423384,65+,8.0,189159.5691400001,255800.00000000064,102000.00000000019,1513276.5531200008,0
13.517240631484604,13,14.338001938359346,1,61,3,1,1,1,1,0,0.0,4,0,16.404184029153768,60-64,6.0,1686222.4449000014,13312100.000000006,0.0,10117334.669400008,1
2.772588722239781,7,10.030126736355644,0,63,2,0,0,2,4,0,0.0,4,0,2.772588722239781,60-64,6.0,22699.14829700001,14.999999999999998,0.0,136194.88978200007,0
6.495265555937008,8,10.281431375093115,0,50,2,0,0,2,4,1,9.99884318585288,4,1,6.495265555937008,50-59,4.0,29184.61923800001,661.0,21999.999999999993,116738.47695200004,0
12.6118743636455,13,14.886567639690568,1,41,3,1,2,1,2,1,13.124363376072994,1,0,15.297138053170492,40-49,2.0,2918461.9238000005,4400099.999999999,501000.0,5836923.847600001,0
3.9318256327243257,8,10.623170750425082,0,39,1,0,3,1,2,0,0.0,1,0,3.9318256327243257,30-39,0.75,41074.649299000004,50.0,0.0,30805.98697425,0
9.874625007851026,8,11.380020821211884,0,39,3,1,1,1,1,0,9.60245002503719,2,0,11.65642822783055,30-39,0.75,87553.85771500022,115430.00000000009,14800.00000000001,65665.39328625017,1
11.687307251711736,14,13.248960269830526,1,72,3,1,0,1,3,0,0.0,4,0,16.975869206292447,65+,8.0,567478.7074100004,23579050.00000003,0.0,4539829.659280003,1
11.695255355062796,13,13.65759436159652,1,59,3,0,0,1,1,0,13.73863059354134,3,0,15.12546395566011,50-59,4.0,853920.3406800006,3705999.999999999,925999.9999999992,3415681.3627200024,1
11.752186430142704,12,13.22388667703438,1,37,3,0,2,2,3,1,13.167338655091122,1,1,14.309432719789935,30-39,0.75,553426.8537100005,1638730.000000001,523000.00000000035,415070.1402825004,1
9.692828247710418,12,12.351540583185312,1,75,3,1,0,2,1,0,0.0,4,0,14.879600757635652,65+,8.0,231315.13026000018,2898200.000000002,0.0,1850521.0420800014,1
8.188966863648876,9,10.74678187553037,1,41,2,1,2,1,1,0,11.60824473564232,4,0,9.358846580275406,40-49,2.0,46479.20841700003,11599.999999999993,109999.99999999971,92958.41683400006,0
8.33110454805304,5,11.316305758236654,1,59,3,0,0,1,1,0,0.0,5,0,12.858790983442203,50-59,4.0,82149.298597,384149.99999999965,0.0,328597.194388,1
9.61587214452889,9,10.91740401772286,1,47,2,0,2,1,1,0,10.457401400981889,1,0,9.61587214452889,40-49,2.0,55126.503006,14999.99999999999,34799.99999999998,110253.006012,0
11.51293546492023,12,12.115464434225991,0,66,3,1,0,2,3,0,11.63956692643747,5,0,15.027541111260373,65+,8.0,182674.0982000001,3360299.9999999986,113500.00000000006,1461392.7856000008,1
10.604131561522696,12,12.150351505528926,1,44,3,1,2,1,1,0,11.367911253546788,5,0,14.36305434303426,40-49,2.0,189159.5691400001,1729000.0000000014,86500.00000000003,378319.1382800002,1
12.38505948165188,13,16.019676543773564,1,79,2,1,0,1,2,0,0.0,2,0,16.637674909624398,65+,8.0,9062689.003000006,16813199.999999978,0.0,72501512.02400005,0
8.699681400989514,14,13.862857270286732,1,65,2,1,0,1,2,1,11.034905792929417,4,0,13.94566212039206,65+,8.0,1048484.4689000008,1139000.0000000002,62000.00000000008,8387875.751200006,0
7.065613363597717,12,9.470543987306163,1,39,2,0,0,1,2,0,9.852246888342531,2,0,7.065613363597717,30-39,0.75,12970.941883999983,1169.9999999999998,18999.999999999985,9728.206412999987,0
8.042699496897637,12,12.016004213152664,1,34,3,0,0,1,1,0,14.103693255082613,4,0,13.713600748432675,30-39,0.75,165379.50901999997,903109.9999999984,1334000.0000000002,124034.63176499997,1
11.429554725537322,12,16.753228127454697,1,64,3,1,0,1,2,0,0.0,2,0,16.459697636462632,60-64,6.0,18872720.440999966,14071999.999999993,0.0,113236322.64599979,0
12.384223015005311,13,13.25843899716391,1,53,3,0,3,1,1,0,14.478714377349366,5,0,12.871337193291367,50-59,4.0,572883.2665299996,389000.00000000035,1941000.0000000002,2291533.066119998,0
12.354496960983983,13,12.725356131972566,1,48,3,1,1,1,1,0,13.167147432585944,5,0,13.658857917508856,40-49,2.0,336163.5771500001,854999.9999999993,522899.99999999977,672327.1543000002,1
10.957817003758691,13,12.009446852348589,1,51,3,0,2,1,1,0,11.038126355768451,5,0,13.646027434664866,50-59,4.0,164298.59719000035,844099.9999999998,62199.99999999992,657194.3887600014,1
8.412054873292933,8,11.159961747859198,1,53,2,0,2,1,1,0,12.562000810699038,4,0,8.412054873292933,50-59,4.0,70259.268537,4499.999999999999,285500.0,281037.074148,0
11.225256725762891,13,14.298781248939571,1,49,2,1,2,1,1,0,14.403297778421797,5,0,16.613096785334363,40-49,2.0,1621367.735499997,16405000.000000015,1800000.000000004,3242735.470999994,1
10.609081944147828,8,12.115464434225991,0,67,1,0,0,1,3,0,11.075985169527042,4,0,12.580050526513531,65+,8.0,182674.0982000001,290700.0000000002,64600.000000000015,1461392.7856000008,0
6.90875477931522,8,10.16365262239305,0,43,1,1,0,2,1,0,0.0,5,0,6.90875477931522,40-49,2.0,25941.88376800001,999.9999999999999,0.0,51883.76753600002,0
8.294299608857235,13,10.769770904774589,1,66,2,0,0,2,3,0,11.502885230075814,4,0,10.451637862362272,65+,8.0,47560.12024000005,34599.999999999985,99000.00000000004,380480.9619200004,0
9.90353755128617,13,9.930047914868677,1,43,3,0,0,1,2,0,11.794345471549745,3,1,13.64115836129498,40-49,2.0,20537.32464900002,840000.0000000019,132499.9999999999,41074.64929800004,1
6.90875477931522,8,10.451325058234776,1,61,3,0,1,2,1,0,0.0,4,0,11.042937835596494,60-64,6.0,34589.17835700002,62499.999999999956,0.0,207535.0701420001,0
11.938199736300923,12,11.30306069379871,1,70,2,1,0,2,1,0,10.016860879703811,4,0,13.578522867254332,65+,8.0,81068.38677399996,789000.0000000007,22400.0,648547.0941919996,1
10.34177474101152,14,11.99620170679576,0,38,3,1,0,1,2,0,14.045034511154766,4,0,13.836294076578252,30-39,0.75,162136.77355000027,1020999.9999999994,1257999.999999999,121602.5801625002,1
5.771441123130016,11,10.87739942351305,0,41,0,0,1,1,1,0,9.77571099759397,4,0,5.771441123130016,40-49,2.0,52964.67935899999,320.0,17600.00000000001,105929.35871799997,0
10.623787731088578,8,11.496429917961311,1,32,3,1,1,1,1,0,12.157412722878949,4,0,10.84155934547194,30-39,0.75,98362.9759519998,51099.999999999935,190500.00000000032,73772.23196399986,0
10.064798252418376,8,11.42822238555616,1,64,3,0,0,1,3,0,11.464795582766676,3,0,11.413116179350729,60-64,6.0,91877.50500999982,90500.00000000017,95300.00000000023,551265.0300599989,0
9.90353755128617,13,12.133060100630724,1,81,3,1,0,2,1,0,7.313886831633462,4,0,14.42201047705467,65+,8.0,185916.83366999976,1834000.0000000014,1499.9999999999998,1487334.669359998,1
7.030857476116121,13,11.028627743384128,0,36,3,0,0,2,1,0,12.027370530646529,5,1,7.030857476116121,30-39,0.75,61611.973947999984,1130.0000000000005,167270.00000000032,46208.980460999985,0
11.38510345703214,12,12.453624289743354,1,36,3,1,0,1,1,0,13.42246945133505,2,0,14.49303686549315,30-39,0.75,256176.1022000001,1968999.9999999986,674999.9999999998,192132.0766500001,1
13.497370652597288,14,16.08965092008335,1,79,2,0,0,1,2,0,0.0,2,0,18.232391427450448,65+,8.0,9719559.118200002,82837500.00000012,0.0,77756472.94560002,1
10.74937727911096,8,11.248253152234346,1,63,3,0,1,1,1,0,0.0,4,0,12.339733404786474,60-64,6.0,76744.73947899997,228600.00000000017,0.0,460468.4368739998,0
7.972810784121404,8,11.712956250852091,0,29,2,0,2,1,1,0,10.34884622430597,5,0,10.494075844768336,Under 30,0.25,122143.03607000002,36099.99999999998,31220.000000000007,30535.759017500004,1
13.676249640055394,11,15.399612882686796,1,59,3,1,0,1,2,0,0.0,5,0,17.40650153883008,50-59,4.0,4874912.324600003,36270000.00000005,0.0,19499649.29840001,1
8.429672593886743,14,12.342150883607491,1,43,3,1,2,1,1,0,13.296318365198625,5,0,13.217820819092363,40-49,2.0,229153.30660999956,550080.0000000002,595000.0000000007,458306.6132199991,1
10.416341118636357,8,12.423643576356817,1,40,3,0,0,1,1,0,13.17969033259594,5,0,13.171498244061793,40-49,2.0,248609.71944000028,525179.9999999998,529499.9999999988,497219.43888000055,1
8.35490952835879,8,11.667700038278326,1,30,2,1,2,1,1,0,12.57846689132745,4,0,10.096213132628804,30-39,0.75,116738.47695000008,24249.99999999999,290240.00000000006,87553.85771250006,0
12.644330802262578,13,14.25795928013062,1,71,3,0,0,1,2,0,14.650591668252272,4,0,15.844973861243904,65+,8.0,1556513.0261000027,7609999.999999996,2305000.000000001,12452104.208800022,0
11.441440204346032,14,13.646136579473488,1,53,3,1,0,1,2,0,13.329379172803591,5,0,14.590284268212317,50-59,4.0,844192.1342699997,2170100.000000002,614999.9999999988,3376768.5370799988,0
13.380566689411136,13,13.299109967325496,1,67,3,1,0,1,1,0,13.489989537282217,4,0,15.095972347581064,65+,8.0,596663.3266500003,3598300.000000003,722150.0000000017,4773306.613200002,0
5.993961427306569,8,9.69367212060944,1,78,2,0,0,2,3,0,9.717218213494077,5,1,5.993961427306569,65+,8.0,16213.677355,400.00000000000006,16600.000000000007,129709.41884,0
11.002116507732016,11,11.773059697378924,1,61,3,0,0,1,1,0,11.373674891823535,5,0,13.83727302821889,60-64,6.0,129709.41884000013,1022000.0000000008,86999.99999999994,778256.5130400008,1
9.717218213494077,6,11.74774208708152,1,42,2,0,1,1,1,0,11.089820688682371,2,0,11.613684409620816,40-49,2.0,126466.68337000003,110599.99999999999,65499.99999999983,252933.36674000006,0
8.418697944667139,12,11.686049021222916,0,71,3,1,3,1,3,0,0.0,3,1,12.136352724092164,65+,8.0,118900.30059999996,186530.00000000035,0.0,951202.4047999997,0
5.3981627015177525,11,9.930047914868677,0,67,3,0,0,2,3,0,10.5713425658087,1,1,9.410911062438,65+,8.0,20537.32464900002,12219.999999999995,39000.000000000065,164298.59719200016,0
10.819798284210286,9,11.063113369269184,1,40,2,0,0,2,4,0,12.81584093453868,4,0,10.97679912709094,40-49,2.0,63773.79759499985,58499.99999999996,368000.00000000023,127547.5951899997,0
9.568084743872936,12,12.12722921174015,1,61,3,1,1,1,2,0,8.748463629942055,5,0,13.337960123083077,60-64,6.0,184835.92184000014,620300.0000000008,6299.999999999997,1109015.5310400007,0
11.51991100914394,13,11.969173203349216,1,52,2,0,2,1,2,0,11.918397239722838,4,0,12.233206179086634,50-59,4.0,157813.12625000012,205499.99999999985,150000.00000000006,631252.5050000005,0
11.40979579246376,14,12.866095815680175,1,69,3,0,0,1,2,0,14.044636976184345,3,0,13.321543690070312,65+,8.0,386966.4328699996,610200.0000000001,1257500.0000000016,3095731.462959997,0
13.304686600863562,8,12.009446852348589,1,69,2,0,0,1,2,0,13.71015115341694,5,0,14.425276673063282,65+,8.0,164298.59719000035,1840000.0000000005,899999.9999999979,1314388.7775200028,1
8.006700845440367,12,10.897601753215405,0,40,3,0,0,2,1,0,8.987321812850125,4,0,9.305741456739437,40-49,2.0,54045.59118200007,11000.000000000011,8000.0000000000055,108091.18236400014,0
6.608000625296087,13,10.16365262239305,0,59,2,0,1,2,1,0,9.539716058977092,5,0,7.039660349862076,50-59,4.0,25941.88376800001,1140.0000000000002,13899.99999999999,103767.53507200004,0
9.200391041122517,8,10.961513933396654,1,80,3,1,1,2,3,0,11.814887590396737,4,0,12.412684294889791,65+,8.0,57612.60019999997,245899.9999999996,135250.0,460900.8015999998,0
7.601402334583733,9,10.540934738927314,1,65,2,1,0,2,3,0,6.803505257608338,5,0,10.373522431293592,65+,8.0,37831.91382800001,31999.999999999993,899.9999999999998,302655.3106240001,0
9.90353755128617,12,14.0380225455641,1,63,1,1,0,2,2,0,12.180759965737863,4,0,13.47442911525415,60-64,6.0,1249209.7946000001,711000.0000000001,195000.00000000006,7495258.767600001,0
9.99884318585288,12,12.70587505492555,0,37,3,1,1,1,2,0,10.40731877238916,4,0,11.9479558477909,30-39,0.75,329678.10621000006,154499.99999999985,33100.00000000005,247258.57965750003,0
11.779136168550774,8,11.42822238555616,1,64,3,1,0,1,3,0,9.642187721358466,5,0,13.639371052850532,60-64,6.0,91877.50500999982,838499.9999999987,15400.00000000001,551265.0300599989,1
8.517393171418904,6,10.699154876036824,1,57,1,0,1,1,3,0,0.0,5,0,8.594339400592892,50-59,4.0,44317.38476999999,5400.000000000005,0.0,177269.53907999996,0
8.309184527686298,10,11.09644927542817,1,81,3,1,0,1,2,0,9.888424674859085,2,0,9.21642184229205,65+,8.0,65935.62124200001,10059.99999999999,19700.000000000047,527484.9699360001,0
6.85751406254539,8,10.699154876036824,1,45,2,0,1,2,1,0,12.891694078557842,5,0,8.507344855361422,40-49,2.0,44317.38476999999,4949.999999999996,396999.9999999998,88634.76953999998,0
7.1316985104669115,8,10.204473075038807,0,46,2,0,1,2,4,0,8.24301946898925,3,0,7.1316985104669115,40-49,2.0,27022.79559099997,1250.0000000000005,3800.000000000003,54045.59118199994,0
16.039593530969935,12,14.338001938359346,1,49,3,1,1,1,2,0,13.07107218827772,2,0,16.298582275292933,40-49,2.0,1686222.4449000014,11978000.0,474999.99999999977,3372444.889800003,1
16.072051817168948,13,15.151776776475543,1,52,3,1,1,1,2,0,0.0,5,0,17.011076854340185,50-59,4.0,3804809.61919999,24424000.000000022,0.0,15219238.47679996,1
9.35018926709258,8,11.773059697378924,1,57,2,0,0,1,2,0,0.0,5,0,12.558492047480836,50-59,4.0,129709.41884000013,284500.0000000007,0.0,518837.6753600005,0
7.972810784121404,10,11.845379821066128,1,41,3,0,1,1,1,0,0.0,2,0,12.727544397630073,40-49,2.0,139437.6252500001,336900.0,0.0,278875.2505000002,1
8.470311205516108,12,11.079920226254767,0,28,2,0,0,1,2,0,9.90353755128617,4,0,10.129467078669546,Under 30,0.25,64854.70941899998,25069.999999999993,20000.000000000015,16213.677354749994,1
7.601402334583733,8,11.712956250852091,1,67,2,0,0,1,3,0,11.900097605672068,2,1,11.434974734252892,65+,8.0,122143.03607000002,92500.00000000007,147280.00000000003,977144.2885600001,0
14.914123179965662,12,16.776438905014512,1,66,3,0,1,1,2,1,15.375758436291614,3,0,19.988859172431663,65+,8.0,19315894.289000027,479790050.00000054,4759999.999999997,154527154.31200022,1
0.0,9,9.98133877479715,1,29,2,0,0,2,4,0,6.68586094706836,5,1,0.0,Under 30,0.25,21618.236473000004,0.0,800.0000000000003,5404.559118250001,0
5.739792912179234,9,8.85750474181683,0,39,2,0,0,2,4,0,8.839421607620602,2,1,5.739792912179234,30-39,0.75,7025.9268537,309.99999999999994,6900.000000000005,5269.445140275,0
9.90353755128617,14,11.079920226254767,1,80,3,1,0,2,3,0,8.630700432209832,2,0,15.37953281616046,65+,8.0,64854.70941899998,4777999.999999993,5599.999999999995,518837.6753519998,1
7.762596048540069,8,11.845379821066128,0,35,2,0,0,1,1,0,10.288783966353764,1,0,7.804251383528112,30-39,0.75,139437.6252500001,2449.999999999999,29399.999999999945,104578.21893750007,0
9.883335864325277,13,11.59073968241829,1,44,2,1,1,1,1,0,12.59473402514672,4,0,11.622685289462678,40-49,2.0,108091.18236000005,111599.99999999999,294999.9999999998,216182.3647200001,0
12.317618492524996,8,13.439186700886737,1,65,2,1,0,1,3,0,0.0,4,0,15.025247020455234,65+,8.0,686379.0080200006,3352599.9999999977,0.0,5491032.064160005,0
12.84265212010087,13,13.814273317948402,1,60,1,1,2,1,1,0,13.049794835104816,5,0,16.191346205634712,60-64,6.0,998762.5250500003,10760000.000000011,465000.00000000023,5992575.150300002,1
